unique_id,synapse_id,bouton,x_coord,y_coord,pr_total,pr_before,pr_after,unc_sum,brp_sum,unc_norm,brp_norm,ranking,genotype,nmj_id,treatment
793,27,1,676.3787645,864.0446566,0.024,0.034782609,0.014814815,306233,26983169,0.109634165,0.6394223,0,'Unc13A_RNAi','PdBU_02','PdBU'
794,28,1,683.205424,848.2274298,0.032,0.017391304,0.044444444,315730,28017763,0.113034176,0.663939157,0,'Unc13A_RNAi','PdBU_02','PdBU'
795,29,1,687.561563,790.8176693,0.044,0.017391304,0.066666667,320185,19683156,0.114629106,0.466433312,0,'Unc13A_RNAi','PdBU_02','PdBU'
796,30,1,691.0347765,820.8392075,0.016,0.017391304,0.014814815,408123,15889731,0.1461117,0.376540218,1,'Unc13A_RNAi','PdBU_02','PdBU'
797,31,1,701.2194052,844.9731322,0.008,0,0.014814815,662820,15300218,0.237295514,0.362570482,1,'Unc13A_RNAi','PdBU_02','PdBU'
798,32,1,711.9443004,788.4100495,0.008,0.008695652,0.007407407,333044,17190533,0.119232744,0.407365427,1,'Unc13A_RNAi','PdBU_02','PdBU'
799,33,1,724.1137011,807.4632451,0,NaN,NaN,188223,17488143,0.067385525,0.414417915,1,'Unc13A_RNAi','PdBU_02','PdBU'
800,34,1,746.5647774,802.354794,0.016,0.008695652,0.022222222,842682,14636598,0.301687726,0.346844626,1,'Unc13A_RNAi','PdBU_02','PdBU'
801,35,1,765.1154994,786.5829329,0.008,0.008695652,0.007407407,316388,16411736,0.113269746,0.388910212,1,'Unc13A_RNAi','PdBU_02','PdBU'
802,36,1,769.2579967,799.1118852,0.024,0.017391304,0.02962963,311000,21984752,0.111340794,0.520974415,1,'Unc13A_RNAi','PdBU_02','PdBU'
803,37,1,774.2049339,769.708957,0,NaN,NaN,384836,10010468,0.137774745,0.237218856,1,'Unc13A_RNAi','PdBU_02','PdBU'
804,38,1,792.405397,780.6308384,0.024,0.017391304,0.02962963,394868,29674261,0.141366291,0.703193321,0,'Unc13A_RNAi','PdBU_02','PdBU'
805,39,1,796.7885866,797.5994427,0.012,0.008695652,0.014814815,597542,12764982,0.213925404,0.302492793,1,'Unc13A_RNAi','PdBU_02','PdBU'
806,40,1,817.3899258,795.7341421,0.032,0.034782609,0.02962963,186912,7510186,0.066916175,0.177969475,1,'Unc13A_RNAi','PdBU_02','PdBU'
807,41,1,953.8489243,737.6570144,0.016,0.008695652,0.022222222,481567,18190884,0.172405312,0.431070824,1,'Unc13A_RNAi','PdBU_02','PdBU'
808,42,1,972.2441534,702.6130995,0.02,0,0.037037037,340202,6403964,0.121795372,0.151755244,1,'Unc13A_RNAi','PdBU_02','PdBU'
809,43,1,978.9073434,730.3466622,0.076,0.07826087,0.074074074,457892,11301199,0.163929449,0.267805411,1,'Unc13A_RNAi','PdBU_02','PdBU'
810,44,1,991.1649881,633.9042572,0.096,0.060869565,0.125925926,343052,19809330,0.122815698,0.469423267,0,'Unc13A_RNAi','PdBU_02','PdBU'
811,45,1,1080.429442,655.7214285,0.152,0.07826087,0.214814815,852208,30706740,0.30509812,0.727660058,1,'Unc13A_RNAi','PdBU_02','PdBU'
812,46,1,1088.980806,638.8732945,0.012,0.008695652,0.014814815,252467,16741867,0.090385454,0.396733353,1,'Unc13A_RNAi','PdBU_02','PdBU'
813,47,1,1097.057628,673.176801,0.048,0.008695652,0.081481481,427732,26885541,0.153131898,0.637108802,1,'Unc13A_RNAi','PdBU_02','PdBU'
814,48,1,1246.194019,530.7735455,0.04,0.034782609,0.044444444,248420,23878713,0.088936592,0.56585576,0,'Unc13A_RNAi','PdBU_02','PdBU'
815,49,1,1245.624008,543.9579361,0,NaN,NaN,312476,18189913,0.111869215,0.431047814,0,'Unc13A_RNAi','PdBU_02','PdBU'
816,50,1,1246.406999,504.5606499,0.004,0,0.007407407,636247,13937199,0.227782142,0.330270912,1,'Unc13A_RNAi','PdBU_02','PdBU'
817,51,1,1257.711223,518.6114374,0,NaN,NaN,481260,14801791,0.172295403,0.350759218,1,'Unc13A_RNAi','PdBU_02','PdBU'
818,52,1,1258.404864,487.9451395,0.032,0.026086957,0.037037037,291289,20386597,0.104284079,0.483102809,1,'Unc13A_RNAi','PdBU_02','PdBU'
819,53,1,1260.835092,542.5347182,0.012,0.008695652,0.014814815,272225,28484728,0.097458995,0.675004863,1,'Unc13A_RNAi','PdBU_02','PdBU'
820,54,1,1282.615869,566.7162985,0.016,0,0.02962963,1085259,17078968,0.388532471,0.404721662,0,'Unc13A_RNAi','PdBU_02','PdBU'
821,55,1,1287.960182,493.9750098,0.088,0.026086957,0.140740741,352811,20112361,0.126309507,0.476604217,0,'Unc13A_RNAi','PdBU_02','PdBU'
822,56,1,1286.678639,466.26056,0.016,0.008695652,0.022222222,305935,25353504,0.109527478,0.600803999,1,'Unc13A_RNAi','PdBU_02','PdBU'
823,57,1,1297.436377,568.913555,0.072,0.060869565,0.081481481,1238571,19030384,0.443419544,0.450964522,0,'Unc13A_RNAi','PdBU_02','PdBU'
824,58,1,1319.028911,567.9759781,0.048,0.017391304,0.074074074,488566,24384527,0.174911017,0.577842074,1,'Unc13A_RNAi','PdBU_02','PdBU'
825,59,1,1320.669676,476.0540212,0,NaN,NaN,608757,26056968,0.217940475,0.617474042,0,'Unc13A_RNAi','PdBU_02','PdBU'
826,60,1,1339.033295,495.6230494,0.012,0,0.022222222,242789,23603506,0.086920643,0.559334158,1,'Unc13A_RNAi','PdBU_02','PdBU'
827,61,1,1346.095414,470.6252572,0.008,0,0.014814815,359656,29219536,0.128760079,0.692417667,0,'Unc13A_RNAi','PdBU_02','PdBU'
828,62,1,1444.420285,490.9292157,0.024,0.008695652,0.037037037,366916,18680623,0.131359224,0.442676208,0,'Unc13A_RNAi','PdBU_02','PdBU'
829,63,1,1458.703893,470.526501,0.008,0.008695652,0.007407407,1063135,25095784,0.38061188,0.594696788,0,'Unc13A_RNAi','PdBU_02','PdBU'
830,64,1,1478.674129,460.9955694,0,NaN,NaN,1083342,19193332,0.387846168,0.454825914,0,'Unc13A_RNAi','PdBU_02','PdBU'
831,65,1,1507.326636,424.1970596,0.052,0.043478261,0.059259259,333448,15041763,0.119377379,0.356445853,1,'Unc13A_RNAi','PdBU_02','PdBU'
832,66,1,1504.592639,443.8658541,0.024,0.017391304,0.02962963,239472,16546639,0.085733127,0.392107019,0,'Unc13A_RNAi','PdBU_02','PdBU'
833,67,1,1524.916446,431.8020631,0.012,0,0.022222222,254109,16201721,0.090973305,0.38393347,1,'Unc13A_RNAi','PdBU_02','PdBU'
834,68,1,1556.454272,430.242158,0.02,0.017391304,0.022222222,168216,8637426,0.060222839,0.20468177,1,'Unc13A_RNAi','PdBU_02','PdBU'
835,69,1,1560.240724,411.5479764,0.008,0,0.014814815,344126,7016996,0.123200199,0.166282312,1,'Unc13A_RNAi','PdBU_02','PdBU'
836,70,1,1606.265283,416.1610566,0.008,0,0.014814815,155270,22728026,0.055588055,0.538587838,0,'Unc13A_RNAi','PdBU_02','PdBU'
837,71,1,1619.017878,418.5501938,0.008,0,0.014814815,330280,18801404,0.118243207,0.445538365,0,'Unc13A_RNAi','PdBU_02','PdBU'
838,72,1,1646.881187,430.5670527,0.004,0,0.007407407,391231,17833479,0.140064212,0.422601369,0,'Unc13A_RNAi','PdBU_02','PdBU'
839,73,1,1646.755743,395.999502,0.008,0,0.014814815,300525,14234521,0.10759065,0.337316575,1,'Unc13A_RNAi','PdBU_02','PdBU'
840,74,1,1660.002017,433.4918767,0.032,0.008695652,0.051851852,288534,24824690,0.103297764,0.588272652,0,'Unc13A_RNAi','PdBU_02','PdBU'
841,75,1,1661.549844,397.3018962,0.012,0.017391304,0.007407407,279898,18521464,0.100205998,0.438904604,1,'Unc13A_RNAi','PdBU_02','PdBU'
842,76,1,1674.194638,420.9793151,0.012,0,0.022222222,479036,23039712,0.171499191,0.545973886,0,'Unc13A_RNAi','PdBU_02','PdBU'
843,77,1,1692.171929,393.6695698,0.016,0.008695652,0.022222222,188095,16444518,0.0673397,0.38968705,1,'Unc13A_RNAi','PdBU_02','PdBU'
844,78,1,1695.792336,415.6574429,0,NaN,NaN,253205,13517221,0.090649665,0.32031866,0,'Unc13A_RNAi','PdBU_02','PdBU'
845,79,1,1714.541351,401.6046068,0.104,0.060869565,0.140740741,302169,18434625,0.108179216,0.436846774,0,'Unc13A_RNAi','PdBU_02','PdBU'
846,80,1,1719.203419,419.7404071,0.02,0.008695652,0.02962963,264490,22757703,0.094689796,0.539291097,0,'Unc13A_RNAi','PdBU_02','PdBU'
847,81,1,1735.510839,407.8859903,0.012,0,0.022222222,216735,22803029,0.077593077,0.54036519,0,'Unc13A_RNAi','PdBU_02','PdBU'
848,82,1,2216.546816,437.4733925,0.032,0.017391304,0.044444444,487812,30829995,0.174641078,0.730580842,1,'Unc13A_RNAi','PdBU_02','PdBU'
849,83,1,2222.635322,453.2542654,0.004,0,0.007407407,338016,16166818,0.121012764,0.383106371,0,'Unc13A_RNAi','PdBU_02','PdBU'
850,84,1,2234.748166,478.9088473,0,NaN,NaN,465075,14539495,0.166501028,0.344543569,0,'Unc13A_RNAi','PdBU_02','PdBU'
851,85,1,2236.116864,461.7922622,0.016,0.017391304,0.014814815,211742,25922530,0.075805538,0.614288254,1,'Unc13A_RNAi','PdBU_02','PdBU'
852,86,1,2239.069725,445.1836829,0.008,0.008695652,0.007407407,257513,18220290,0.092191967,0.43176766,0,'Unc13A_RNAi','PdBU_02','PdBU'
853,87,1,2241.0323,491.4057476,0.032,0.034782609,0.02962963,690735,26106882,0.247289335,0.618656858,1,'Unc13A_RNAi','PdBU_02','PdBU'
854,88,1,2251.413367,443.8199965,0.024,0,0.044444444,205768,17632336,0.073666792,0.417834868,0,'Unc13A_RNAi','PdBU_02','PdBU'
855,89,1,2256.342602,459.4111784,0,NaN,NaN,2793226,16293493,1,0.386108199,0,'Unc13A_RNAi','PdBU_02','PdBU'
856,90,1,2262.391118,509.2695347,0.028,0.026086957,0.02962963,224270,26189482,0.080290675,0.620614236,1,'Unc13A_RNAi','PdBU_02','PdBU'
857,91,1,2285.667126,507.119616,0.012,0.008695652,0.014814815,558543,32336603,0.199963411,0.766283051,1,'Unc13A_RNAi','PdBU_02','PdBU'
858,92,1,2319.917162,468.7911917,0.044,0.008695652,0.074074074,748380,42199293,0.267926763,1,0,'Unc13A_RNAi','PdBU_02','PdBU'
859,93,1,2341.36794,442.4060689,0.04,0.043478261,0.037037037,370477,33942290,0.132634094,0.804333144,0,'Unc13A_RNAi','PdBU_02','PdBU'
860,94,2,898.769862,462.4912699,0.328,0.017391304,0.592592593,251163,14136503,0.08991861,0.334993835,0,'Unc13A_RNAi','PdBU_02','PdBU'
861,95,2,917.5658159,467.5710041,0.124,0.07826087,0.162962963,732371,21692289,0.262195397,0.514043896,1,'Unc13A_RNAi','PdBU_02','PdBU'
862,96,2,980.0274822,503.4706068,0.04,0.026086957,0.051851852,237365,22217108,0.084978802,0.526480574,1,'Unc13A_RNAi','PdBU_02','PdBU'
863,97,2,1000.596294,480.579302,0.124,0.069565217,0.17037037,223531,13590086,0.080026106,0.322045348,1,'Unc13A_RNAi','PdBU_02','PdBU'
864,98,2,1053.814213,538.7988277,0.032,0.008695652,0.051851852,458509,14292212,0.164150341,0.338683684,1,'Unc13A_RNAi','PdBU_02','PdBU'
865,99,2,1072.237026,523.0042029,0.044,0.034782609,0.051851852,449877,14811394,0.161060007,0.350986781,1,'Unc13A_RNAi','PdBU_02','PdBU'
866,100,2,1098.873082,538.4019721,0.044,0,0.081481481,151106,13080238,0.054097305,0.309963439,1,'Unc13A_RNAi','PdBU_02','PdBU'
867,101,2,1155.941789,1046.387217,0.084,0.017391304,0.140740741,265132,17634394,0.094919638,0.417883636,1,'Unc13A_RNAi','PdBU_02','PdBU'
868,102,2,1179.497089,1015.420284,0.008,0,0.014814815,647451,10178798,0.231793274,0.241207785,1,'Unc13A_RNAi','PdBU_02','PdBU'
869,103,2,1199.769348,1025.652899,0.02,0,0.037037037,405914,21932155,0.145320858,0.51972802,1,'Unc13A_RNAi','PdBU_02','PdBU'
870,104,2,1198.979186,989.6081216,0.068,0.034782609,0.096296296,385320,17089609,0.137948021,0.404973823,1,'Unc13A_RNAi','PdBU_02','PdBU'
871,105,2,1234.899339,779.692909,0.024,0.008695652,0.037037037,353910,14092716,0.126702959,0.333956211,1,'Unc13A_RNAi','PdBU_02','PdBU'
872,106,2,1237.004463,809.3544559,0.032,0.008695652,0.051851852,198644,15356643,0.071116336,0.36390759,1,'Unc13A_RNAi','PdBU_02','PdBU'
873,107,2,1268.555733,811.1886517,0.012,0.008695652,0.014814815,352845,17663245,0.12632168,0.418567321,1,'Unc13A_RNAi','PdBU_02','PdBU'
874,108,2,1289.49703,858.3912865,0.008,0,0.014814815,247769,20778628,0.088703528,0.492392799,0,'Unc13A_RNAi','PdBU_02','PdBU'
875,109,2,1281.349143,820.6063534,0.024,0.008695652,0.037037037,141515,16304762,0.050663641,0.386375241,0,'Unc13A_RNAi','PdBU_02','PdBU'
876,110,2,1293.68623,877.1587627,0.028,0,0.051851852,157491,27414435,0.056383193,0.649642045,1,'Unc13A_RNAi','PdBU_02','PdBU'
877,111,2,1316.383866,846.1339861,0.072,0.026086957,0.111111111,297148,20474504,0.106381653,0.485185948,1,'Unc13A_RNAi','PdBU_02','PdBU'
878,112,2,1422.85473,867.1281933,0.224,0.052173913,0.37037037,189085,15331957,0.067694129,0.363322604,0,'Unc13A_RNAi','PdBU_02','PdBU'
879,113,2,1459.852333,876.5447705,0.076,0.034782609,0.111111111,119917,8970411,0.042931363,0.212572542,1,'Unc13A_RNAi','PdBU_02','PdBU'
880,114,2,1509.555056,881.9939717,0.016,0.017391304,0.014814815,92682,7998298,0.033180989,0.189536303,1,'Unc13A_RNAi','PdBU_02','PdBU'
881,115,2,1510.63169,903.2544082,0.012,0,0.022222222,185904,9872153,0.066555302,0.233941194,1,'Unc13A_RNAi','PdBU_02','PdBU'
882,116,2,1578.499975,916.35806,0.04,0,0.074074074,176283,16708641,0.063110898,0.395945994,1,'Unc13A_RNAi','PdBU_02','PdBU'
883,117,2,1587.487847,876.2744826,0.084,0.026086957,0.133333333,888709,30326834,0.318165805,0.718657396,0,'Unc13A_RNAi','PdBU_02','PdBU'
884,118,2,1597.569736,927.9265048,0.028,0,0.051851852,271434,15439692,0.09717581,0.365875608,0,'Unc13A_RNAi','PdBU_02','PdBU'
885,119,2,1608.48757,883.2625261,0.048,0,0.088888889,360770,26349181,0.129158901,0.624398636,0,'Unc13A_RNAi','PdBU_02','PdBU'
886,120,2,1611.819638,860.1183038,0.028,0,0.051851852,311759,9516631,0.111612523,0.225516361,0,'Unc13A_RNAi','PdBU_02','PdBU'
887,121,2,1620.541314,1501.746425,0.044,0,0.081481481,717454,17573498,0.256854977,0.416440579,0,'Unc13A_RNAi','PdBU_02','PdBU'
888,122,2,1625.176793,926.2750772,0.144,0.008695652,0.259259259,339432,27337775,0.121519705,0.647825427,1,'Unc13A_RNAi','PdBU_02','PdBU'
889,123,2,1624.717099,860.0206649,0.072,0,0.133333333,535003,16556282,0.19153588,0.39233553,0,'Unc13A_RNAi','PdBU_02','PdBU'
890,124,2,1630.569029,1480.261057,0.044,0,0.081481481,813257,17237471,0.291153312,0.40847772,1,'Unc13A_RNAi','PdBU_02','PdBU'
891,125,2,1638.063115,872.2658201,0.048,0,0.088888889,302254,21429956,0.108209647,0.50782737,0,'Unc13A_RNAi','PdBU_02','PdBU'
892,126,2,1644.155127,1459.627033,0.012,0,0.022222222,355597,11612423,0.12730692,0.275180511,1,'Unc13A_RNAi','PdBU_02','PdBU'
893,127,2,1668.512916,1491.925564,0.064,0,0.118518519,894551,18800879,0.320257294,0.445525924,1,'Unc13A_RNAi','PdBU_02','PdBU'
894,128,2,1680.681139,909.8168017,0.048,0.060869565,0.037037037,137015,13871471,0.049052601,0.328713351,1,'Unc13A_RNAi','PdBU_02','PdBU'
895,129,2,1729.006189,1427.206346,0.032,0.008695652,0.051851852,1089083,13491883,0.389901497,0.319718224,1,'Unc13A_RNAi','PdBU_02','PdBU'
896,130,2,1745.673916,1436.125217,0.044,0.017391304,0.066666667,743474,24769070,0.266170371,0.58695462,0,'Unc13A_RNAi','PdBU_02','PdBU'
897,131,2,1761.189196,1422.170669,0.072,0.026086957,0.111111111,860367,22566111,0.308019115,0.534750926,0,'Unc13A_RNAi','PdBU_02','PdBU'
898,132,2,1783.40247,987.1524949,0.052,0.008695652,0.088888889,145065,6509035,0.051934573,0.15424512,1,'Unc13A_RNAi','PdBU_02','PdBU'
899,133,2,1788.223133,965.4749739,0.032,0.008695652,0.051851852,401394,9811003,0.143702658,0.232492118,1,'Unc13A_RNAi','PdBU_02','PdBU'
900,134,2,1815.714959,985.3788529,0.052,0.008695652,0.088888889,219885,9105244,0.078720805,0.215767691,1,'Unc13A_RNAi','PdBU_02','PdBU'
901,135,2,1818.261906,1370.982793,0.088,0.017391304,0.148148148,243186,28956340,0.087062773,0.68618069,0,'Unc13A_RNAi','PdBU_02','PdBU'
902,136,2,1824.979702,1364.094066,0.112,0.026086957,0.185185185,394990,32829240,0.141409968,0.777957109,0,'Unc13A_RNAi','PdBU_02','PdBU'
903,137,2,1830.732534,1023.646427,0.012,0,0.022222222,176390,14310593,0.063149205,0.33911926,0,'Unc13A_RNAi','PdBU_02','PdBU'
904,138,2,1838.682123,1042.317987,0.012,0,0.022222222,161256,18013773,0.057731097,0.42687381,1,'Unc13A_RNAi','PdBU_02','PdBU'
905,139,2,1846.262437,1017.650437,0.028,0,0.051851852,161576,22593563,0.057845659,0.535401458,0,'Unc13A_RNAi','PdBU_02','PdBU'
906,140,2,1858.707583,1050.978193,0.024,0,0.044444444,178305,17930814,0.063834792,0.424907924,1,'Unc13A_RNAi','PdBU_02','PdBU'
907,141,2,1861.876488,1026.563799,0.008,0,0.014814815,113410,18032839,0.040601799,0.427325619,0,'Unc13A_RNAi','PdBU_02','PdBU'
908,142,2,1870.243746,1014.953384,0.048,0.017391304,0.074074074,166065,9482649,0.059452762,0.224711087,1,'Unc13A_RNAi','PdBU_02','PdBU'
909,143,2,1894.138998,1107.251354,0.092,0.034782609,0.140740741,585252,14472124,0.209525473,0.342947073,1,'Unc13A_RNAi','PdBU_02','PdBU'
910,144,2,1908.572261,1125.936904,0.084,0.052173913,0.111111111,429352,14310626,0.153711873,0.339120042,0,'Unc13A_RNAi','PdBU_02','PdBU'
911,145,2,1915.214196,1105.876116,0.044,0.008695652,0.074074074,800653,10346391,0.286640966,0.24517925,0,'Unc13A_RNAi','PdBU_02','PdBU'
912,146,2,1917.016557,1222.593623,0.04,0.008695652,0.066666667,1057378,17216949,0.378550823,0.407991409,0,'Unc13A_RNAi','PdBU_02','PdBU'
913,147,2,1918.013691,1268.5101,0.028,0.017391304,0.037037037,430571,15632307,0.154148286,0.370440021,1,'Unc13A_RNAi','PdBU_02','PdBU'
914,148,2,1923.188627,1242.415294,0.028,0.026086957,0.02962963,835826,15039574,0.299233216,0.35639398,1,'Unc13A_RNAi','PdBU_02','PdBU'
915,149,2,1930.342729,1224.27238,0.004,0,0.007407407,1241831,12823441,0.444586654,0.303878101,0,'Unc13A_RNAi','PdBU_02','PdBU'
916,150,2,1941.179281,1213.222769,0.028,0,0.051851852,854649,16044579,0.305972019,0.380209664,0,'Unc13A_RNAi','PdBU_02','PdBU'
917,151,2,1946.642899,1257.831214,0.04,0.043478261,0.037037037,199426,10679285,0.071396299,0.253067865,1,'Unc13A_RNAi','PdBU_02','PdBU'
918,152,2,1954.844433,1232.971132,0.02,0,0.037037037,337641,18201314,0.120878511,0.431317984,0,'Unc13A_RNAi','PdBU_02','PdBU'
919,153,2,1954.293295,1214.054639,0.016,0,0.02962963,466194,10233615,0.16690164,0.242506788,0,'Unc13A_RNAi','PdBU_02','PdBU'
920,154,2,1963.674886,1243.526664,0.004,0,0.007407407,368815,13173931,0.132039083,0.31218369,0,'Unc13A_RNAi','PdBU_02','PdBU'
921,155,2,2009.914979,1228.077113,0.044,0.017391304,0.066666667,120960,9011526,0.043304767,0.213546848,1,'Unc13A_RNAi','PdBU_02','PdBU'
922,156,2,2032.661572,1227.566217,0.052,0.017391304,0.081481481,334129,13559539,0.119621184,0.321321473,1,'Unc13A_RNAi','PdBU_02','PdBU'
923,157,2,2092.659176,1244.048337,0.024,0.008695652,0.037037037,615548,16927560,0.220371714,0.401133735,0,'Unc13A_RNAi','PdBU_02','PdBU'
924,158,2,2097.851918,1262.86738,0.004,0,0.007407407,247407,19657596,0.088573928,0.465827615,0,'Unc13A_RNAi','PdBU_02','PdBU'
925,159,2,2107.504624,1253.831565,0.012,0,0.022222222,439314,22382806,0.157278358,0.530407133,0,'Unc13A_RNAi','PdBU_02','PdBU'
926,160,2,2109.254459,1241.039758,0.032,0.008695652,0.051851852,473699,20351267,0.169588497,0.482265592,0,'Unc13A_RNAi','PdBU_02','PdBU'
927,161,2,2119.337897,1261.873186,0.024,0.008695652,0.037037037,300760,12420774,0.107674782,0.294336069,0,'Unc13A_RNAi','PdBU_02','PdBU'
928,162,2,2121.654871,1213.796719,0.032,0,0.059259259,324811,21500460,0.116285256,0.509498109,0,'Unc13A_RNAi','PdBU_02','PdBU'
929,163,2,2137.599146,1212.653043,0.068,0.008695652,0.118518519,215841,14094454,0.077273017,0.333997397,0,'Unc13A_RNAi','PdBU_02','PdBU'
930,164,2,2158.603057,1275.698056,0.288,0,0.533333333,728204,14063225,0.260703574,0.33325736,1,'Unc13A_RNAi','PdBU_02','PdBU'
931,165,2,2159.951348,1236.055653,0.104,0.008695652,0.185185185,1128342,25090144,0.403956572,0.594563136,0,'Unc13A_RNAi','PdBU_02','PdBU'
932,1,1,233.0464999,1324.758482,0.089068826,0.024390244,0.153225806,507617,21212296,0.280861656,0.48041433,0,'Unc13A_RNAi','PdBU_05','PdBU'
933,2,1,246.4027965,1312.739735,0.044534413,0.008130081,0.080645161,396772,23192464,0.219531736,0.525261012,0,'Unc13A_RNAi','PdBU_05','PdBU'
934,3,1,253.7182455,1305.870783,0.109311741,0.032520325,0.185483871,680126,22540186,0.376309925,0.510488273,0,'Unc13A_RNAi','PdBU_05','PdBU'
935,4,1,290.3587648,1318.864674,0.20242915,0.081300813,0.322580645,587363,22731855,0.324984674,0.514829177,0,'Unc13A_RNAi','PdBU_05','PdBU'
936,5,1,293.5507634,1310.530215,0.125506073,0.032520325,0.217741935,557430,15478468,0.308422912,0.350555066,0,'Unc13A_RNAi','PdBU_05','PdBU'
937,6,1,534.6351638,1054.07667,0.028340081,0.024390244,0.032258065,337525,9797091,0.186750701,0.221883709,0,'Unc13A_RNAi','PdBU_05','PdBU'
938,7,1,543.4548191,1066.815455,0.170040486,0.073170732,0.266129032,406411,19065998,0.224864941,0.43180515,0,'Unc13A_RNAi','PdBU_05','PdBU'
939,8,1,539.6971582,1101.250701,0.056680162,0.040650407,0.072580645,470578,17429883,0.260368184,0.394750552,0,'Unc13A_RNAi','PdBU_05','PdBU'
940,9,1,581.9951577,1006.537244,0.012145749,0.008130081,0.016129032,401834,8448154,0.222332512,0.191333095,1,'Unc13A_RNAi','PdBU_05','PdBU'
941,10,1,602.4163566,996.8416512,0.020242915,0.024390244,0.016129032,593422,19298883,0.328337085,0.43707951,1,'Unc13A_RNAi','PdBU_05','PdBU'
942,11,1,618.0523731,980.9580368,0.004048583,0,0.008064516,709504,13745403,0.392564608,0.311304753,1,'Unc13A_RNAi','PdBU_05','PdBU'
943,12,1,606.2864876,1007.020426,0.012145749,0.016260163,0.008064516,857777,13649022,0.474603233,0.309121924,1,'Unc13A_RNAi','PdBU_05','PdBU'
944,13,1,623.9798623,991.5968686,0.008097166,0,0.016129032,553414,14525975,0.306200881,0.328983084,0,'Unc13A_RNAi','PdBU_05','PdBU'
945,14,1,640.1275447,963.1403975,0.008097166,0,0.016129032,1099581,16412703,0.608392038,0.371713544,1,'Unc13A_RNAi','PdBU_05','PdBU'
946,15,1,675.5765325,938.4928858,0.032388664,0.008130081,0.056451613,465380,28946607,0.25749216,0.655580368,1,'Unc13A_RNAi','PdBU_05','PdBU'
947,16,1,684.8358213,914.3564519,0.036437247,0.024390244,0.048387097,577506,30125348,0.319530851,0.682276397,0,'Unc13A_RNAi','PdBU_05','PdBU'
948,17,1,684.0786326,1201.865625,0.036437247,0.008130081,0.064516129,672081,24893401,0.371858671,0.563783692,1,'Unc13A_RNAi','PdBU_05','PdBU'
949,18,1,713.4324534,1160.899413,0.060728745,0.073170732,0.048387097,195669,28371941,0.108262567,0.642565379,1,'Unc13A_RNAi','PdBU_05','PdBU'
950,19,1,694.2052615,927.0036687,0.012145749,0,0.024193548,818380,27353536,0.452805092,0.619500627,0,'Unc13A_RNAi','PdBU_05','PdBU'
951,20,1,706.6897567,915.3540913,0.004048583,0,0.008064516,570690,28289807,0.315759596,0.640705215,0,'Unc13A_RNAi','PdBU_05','PdBU'
952,21,1,708.9330294,1205.75249,0.032388664,0.016260163,0.048387097,839398,44154170,0.464434234,1,0,'Unc13A_RNAi','PdBU_05','PdBU'
